0.01,0,-0.2,0,-2,0,0,0,0,0
-0.007641429,-0.022960452,-0.182629662,0.023110155,-2.002905813,-0.349771442,-0.455171818,0.346655622,0.461211144,-0.056637175
-0.052277053,-0.081370405,-0.137469424,0.08373015,-2.010702672,-0.534931525,-0.70246593,0.554581198,0.748593856,-0.097396379
-0.102230705,-0.156401018,-0.082670851,0.167746674,-2.02373346,-0.455060988,-0.784471666,0.539159164,0.928376747,-0.163398958
-0.134984684,-0.233708949,-0.036630351,0.267161359,-2.045767769,-0.194366229,-0.747995858,0.380262053,1.056553059,-0.278903339
-0.138110618,-0.303216657,-0.009071364,0.378385558,-2.08080921,0.132020549,-0.630060149,0.170875196,1.164958387,-0.423409308
-0.111441084,-0.356488652,9.14E-09,0.498535579,-2.130495572,0.396336049,-0.426118326,0.011789137,1.235766502,-0.571179633
-0.066684566,-0.378280732,9.93E-09,0.616183134,-2.196304345,0.490698959,-0.006426837,-0.009800093,1.116374657,-0.745579531
-0.016487089,-0.358372658,-0.000245745,0.721241714,-2.275019831,0.505119975,0.402212221,0.006882688,0.985380755,-0.827612773
0.034445511,-0.302800888,9.61E-09,0.816287393,-2.355965255,0.50570768,0.702215287,-4.52E-05,0.917254679,-0.789289884
0.083315893,-0.223648879,-5.63E-06,0.908308062,-2.428458624,0.464391184,0.870001059,0.001728173,0.925818109,-0.659136763
0.126702884,-0.133674961,9.52E-09,1.004259695,-2.48582626,0.397115711,0.916601068,-8.40E-05,0.996378252,-0.487849047
0.161881831,-0.043862636,-2.19E-05,1.10911673,-2.526046365,0.301763294,0.866636472,0.000801545,1.103958755,-0.317189681
0.186510826,0.037529367,-1.02E-06,1.225300447,-2.55041701,0.187875507,0.749547982,0.000337757,1.222579357,-0.171417929
0.198963623,0.105177203,-4.63E-06,1.352825328,-2.562199247,0.060011497,0.593828425,-0.000122723,1.330272161,-0.065491737
0.198256892,0.156371649,1.31E-09,1.489899762,-2.564880852,-0.073561652,0.422882568,7.17E-05,1.412980125,0.010910546
0.184354285,0.190563076,8.72E-09,1.633599282,-2.560780681,-0.202220018,0.256103661,-0.00062938,1.462200033,0.070653002
0.158079177,0.208868954,-1.88E-09,1.780407837,-2.551100888,-0.319373318,0.107284089,-0.00033123,1.47464179,0.122999732
0.121073389,0.21350755,1.79E-09,1.926693616,-2.536355064,-0.415259658,-0.015370258,-0.001015817,1.451284629,0.172302104
0.075724242,0.207299967,9.38E-09,2.069074779,-2.516846954,-0.484854141,-0.108028529,-0.00067178,1.396153645,0.21835485
0.02626539,0.193283904,-0.001203135,2.204673046,-2.492991518,-0.496619438,-0.170171625,-0.025283857,1.315290545,0.259031927
-0.02061781,0.174462544,-0.006872705,2.331255389,-2.465497645,-0.433646278,-0.203160879,-0.089925304,1.215595942,0.290738917
-0.058853661,0.153590196,-0.01975011,2.44729728,-2.435378101,-0.325056584,-0.210794398,-0.169100459,1.104383965,0.311351037
-0.085254678,0.132922922,-0.0402666,2.551996327,-2.403719824,-0.198845682,-0.199124653,-0.24224116,0.988755109,0.321527354
-0.099209306,0.114073401,-0.067105096,2.645199802,-2.371493513,-0.078085471,-0.174785958,-0.295059823,0.874557674,0.322838826
-0.102101222,0.098034338,-0.097822461,2.727238002,-2.339541404,0.020678169,-0.143397711,-0.319393372,0.765568096,0.316175008
-0.096655932,0.085338794,-0.129406685,2.79868996,-2.308666568,0.087332958,-0.10845559,-0.312071283,0.66296551,0.301365307
-0.086339506,0.076309803,-0.158701045,2.860102575,-2.27971012,0.117298883,-0.07064798,-0.273399045,0.564924076,0.277810697
-0.074837349,0.071379059,-0.18269549,2.911651108,-2.253586253,0.110832111,-0.027149779,-0.206020044,0.465845827,0.244679499
-0.065486654,0.071448828,-0.198831193,2.952735098,-2.231351795,0.074611548,0.028531953,-0.116308206,0.355837209,0.1999993
-0.060355509,0.078015386,-0.205674001,2.981772657,-2.214212004,0.027149955,0.101667277,-0.020336317,0.225192096,0.142812265
-0.058582954,0.092099131,-0.204424189,2.997150379,-2.20342795,0.00801538,0.177547714,0.045402768,0.082966745,0.072926962
-0.054744034,0.110973186,-0.200657357,3.000479327,-2.199704677,0.068104018,0.196674537,0.030095795,-0.015587092,0.001538072
-0.043820864,0.124899589,-0.199878656,3.000422206,-2.199901036,0.14859783,0.079672352,-0.014088955,0.014980582,-0.005564756
-0.028902133,0.129705162,-0.199950116,3.000511846,-2.199955267,0.147420605,0.015700298,0.013238673,-0.013006256,0.004449272
-0.012172046,0.125521107,-0.199753657,3.000253975,-2.199933507,0.184507622,-0.098735545,-0.008652619,0.007690157,-0.003889613
0.005663122,0.112087301,-0.199783867,3.000190024,-2.200002172,0.169372347,-0.167824237,0.008742129,-0.009489172,0.002623254
0.022933701,0.090736788,-0.199660327,2.999945344,-2.200009995,0.173261154,-0.255802798,-0.005588756,0.00376432,-0.002549691
0.03870334,0.062671225,-0.199699613,2.999833446,-2.20006091,0.139613734,-0.301039304,0.005421677,-0.007100351,0.001645309
0.05157063,0.030147909,-0.199649936,2.999628316,-2.200054487,0.115650541,-0.34419855,-0.003916692,0.001713112,-0.001392284
0.06080017,-0.004690309,-0.199718187,2.999541576,-2.200060785,0.067473553,-0.346983958,0.002912024,-0.004819364,0.001232822
0.065550623,-0.039145935,-0.199731918,2.999415307,-2.200024147,0.026786243,-0.336591616,-0.003002547,0.000933549,-0.000580024
0.065613092,-0.070860647,-0.199823412,2.999392293,-2.199999657,-0.025515482,-0.292659813,0.001167412,-0.002632843,0.000894312
0.060885553,-0.097433259,-0.199879644,2.999362768,-2.199958236,-0.068251071,-0.234581616,-0.002484735,0.001007734,-0.000242176
0.051800617,-0.117044904,-0.199980198,2.99941421,-2.199939346,-0.111979455,-0.154576446,0.000112928,-0.000734382,0.000468886
0.038955886,-0.128232138,-0.200054594,2.999478294,-2.199925752,-0.142861328,-0.067419289,-0.002105476,0.001586339,-0.000271649
0.023324256,-0.130242373,-0.200147684,2.999599687,-2.199938035,-0.167288543,0.027528294,-0.000366327,0.000764453,5.00E-05
0.005987449,-0.122888108,-0.200214704,2.999736995,-2.199961469,-0.176691649,0.118403784,-0.001651214,0.002265047,-0.000409382
-0.011782308,-0.106698425,-0.200280358,2.999906773,-2.199998713,-0.175871283,0.20284114,-0.000357739,0.001756742,-0.000161813
-0.028729743,-0.082790224,-0.200314652,3.000077441,-2.200032658,-0.16036206,0.271525834,-0.0009953,0.002589548,-0.000338024
-0.043606858,-0.052875577,-0.200333486,3.000249286,-2.200057648,-0.134788568,0.321986668,3.10E-05,0.00202192,-1.79E-05
-0.055344004,-0.019090594,-0.200319632,3.000395724,-2.200062213,-0.098068403,0.34828825,-0.000217281,0.002239696,-1.44E-05
-0.063068699,0.01611064,-0.200288066,3.000515587,-2.200048706,-0.055195012,0.350083154,0.000546264,0.001546568,0.000248668
-0.066228299,0.050181644,-0.200231713,3.000593197,-2.200019117,-0.007513322,0.325883481,0.000461975,0.001345549,0.000217276
-0.06458938,0.080647635,-0.200163678,3.000631733,-2.199984251,0.039999383,0.278592392,0.00097055,0.00061534,0.000303465
-0.058286378,0.105319556,-0.200081968,3.00062436,-2.199951741,0.085026517,0.210953711,0.000917736,0.000193538,0.000167431
-0.04777769,0.122427755,-0.199996976,3.000576138,-2.199931433,0.123456153,0.128530022,0.001197603,-0.000499443,0.000108218
-0.033828584,0.130756117,-0.199909835,3.000486597,-2.199927635,0.153302437,0.036737795,0.001091531,-0.000972109,-7.74E-05
-0.017437503,0.129704632,-0.199829294,3.00036269,-2.199942772,0.171915846,-0.05760269,0.001158937,-0.001546532,-0.00017263
0.000219454,0.11933587,-0.199758676,3.000209826,-2.199972666,0.178415437,-0.148146442,0.000943323,-0.001910267,-0.000288659
0.017877539,0.100366883,-0.199705882,3.000039426,-2.200009875,0.171926669,-0.22823811,0.000805323,-0.002233649,-0.000273853
0.034261151,0.074134225,-0.199674457,2.999863942,-2.200042867,0.153116859,-0.292240866,0.000469058,-0.002301639,-0.000209566
0.048180961,0.042506934,-0.199668723,2.999699205,-2.200061768,0.123040159,-0.335240443,0.000195778,-0.002237453,-4.78E-05
0.058618246,0.007762961,-0.199687693,2.999558345,-2.200060702,0.084030828,-0.354057387,-0.000163691,-0.001951142,0.000100031
0.064809599,-0.027580405,-0.199729629,2.999451937,-2.200040901,0.038816735,-0.347136875,-0.000434375,-0.001570898,0.000227778
0.066304564,-0.060957704,-0.199789778,2.99938554,-2.200008505,-0.009130721,-0.315076588,-0.0007162,-0.001067248,0.00027239
0.063001682,-0.089955072,-0.199864025,2.999362413,-2.199972848,-0.056367939,-0.260271729,-0.000906086,-0.000525278,0.00025528
0.055149006,-0.112488068,-0.199947005,2.999382839,-2.199943234,-0.099407639,-0.186842447,-0.0010675,6.26E-05,0.000166363
0.043321075,-0.12694766,-0.200033913,2.999445594,-2.199927452,-0.135254876,-0.100088395,-0.001136538,0.000636975,4.16E-05
0.028371433,-0.132303198,-0.200119138,2.999547198,-2.199929805,-0.161359239,-0.006187666,-0.001152413,0.001190029,-0.000103099
0.011372191,-0.128166091,-0.200197255,2.999682373,-2.199950334,-0.175925848,0.088282777,-0.001073255,0.001672439,-0.000224465
-0.006459472,-0.114813978,-0.200262199,2.999843002,-2.199984012,-0.177868618,0.176661729,-0.000923107,0.002055565,-0.000291671
-0.023842132,-0.093177545,-0.200308318,3.000017813,-2.200021474,-0.16700422,0.25264239,-0.000682419,0.002282051,-0.000269708
-0.039518724,-0.064786283,-0.200330926,3.000192461,-2.200051323,-0.144008975,0.310654962,-0.00038857,0.002323411,-0.00016188
-0.05234714,-0.031671039,-0.200328021,3.000351867,-2.200064314,-0.110495485,0.346339175,-6.04E-05,0.002169571,-1.91E-06
-0.061388169,0.003777599,-0.200300493,3.000483173,-2.200056862,-0.06887827,0.356937259,0.000255505,0.001856139,0.00015005
-0.065980304,0.038987798,-0.200251655,3.000577681,-2.200031926,-0.022246319,0.341620864,0.000544814,0.001421199,0.000250982
-0.06579233,0.071405559,-0.200185841,3.000630476,-2.199997112,0.025946626,0.301566103,0.000786,0.000904558,0.000278496
-0.060845885,0.098690261,-0.200107886,3.000639499,-2.199962028,0.072161562,0.239811859,0.000974759,0.000336357,0.000234619
-0.051508138,0.118885317,-0.200022785,3.000604855,-2.199935834,0.113082947,0.160919197,0.001098373,-0.000250346,0.000132256
-0.038458521,0.130550756,-0.199935774,3.000528623,-2.199925381,0.145823945,0.070568481,0.001154241,-0.000826848,-4.47E-06
-0.022636466,0.132854073,-0.199852267,3.000414772,-2.199933791,0.168102636,-0.024860536,0.001133719,-0.001362128,-0.000146341
-0.00517535,0.125620747,-0.199777999,3.00026949,-2.199959498,0.178345531,-0.118673878,0.001033237,-0.001821666,-0.000256422
0.012673546,0.109346631,-0.199718892,3.000101861,-2.199995926,0.175786819,-0.204246311,0.000848075,-0.002160423,-0.00029779
0.029625199,0.085171558,-0.199680476,2.999924362,-2.200032586,0.160530205,-0.275419366,0.000587558,-0.002332009,-0.00024688
0.044450474,0.054811183,-0.19966663,2.999751981,-2.200058163,0.133590814,-0.326936028,0.000275239,-0.002307784,-0.00011519
0.056066882,0.02044435,-0.199678406,2.999599536,-2.200064821,0.096869566,-0.354882841,-5.18E-05,-0.002096829,4.99E-05
0.063623099,-0.015442523,-0.199713908,2.9994787,-2.200051105,0.053050763,-0.357088723,-0.000362372,-0.001736579,0.000191157
0.066567461,-0.050244266,-0.199769339,2.999396886,-2.200021773,0.005387178,-0.333373805,-0.000635862,-0.00126882,0.000270467
0.064690695,-0.081439027,-0.199840093,2.999357975,-2.199985448,-0.04259122,-0.285559926,-0.000860613,-0.000728443,0.000274704
0.058137965,-0.106779199,-0.199921263,2.999363281,-2.199951925,-0.087388378,-0.217245762,-0.00102691,-0.000147681,0.000209553
0.047391647,-0.124451698,-0.200007744,2.99941202,-2.199929895,-0.125808081,-0.133436453,-0.001127756,0.000442421,9.25E-05
0.033230504,-0.133197776,-0.200094255,2.999501495,-2.199925217,-0.15515727,-0.040121635,-0.001157139,0.001012063,-5.08E-05
0.016671768,-0.132390807,-0.20017528,2.999627049,-2.199939636,-0.173387524,0.056134203,-0.001109529,0.001530189,-0.000188119
-0.001098866,-0.122074427,-0.200245011,2.999781624,-2.199969968,-0.179199579,0.148576586,-0.000979338,0.001958549,-0.000281373
-0.018806471,-0.102962525,-0.200297558,2.999955006,-2.200008119,-0.172124873,0.230645644,-0.000766348,0.002250092,-0.000295038
-0.035173318,-0.076399539,-0.200327787,3.00013364,-2.200042787,-0.152585439,0.296389105,-0.000483602,0.002360659,-0.000214627
-0.049009573,-0.044277681,-0.200332668,3.000302116,-2.200063177,-0.121912724,0.340904793,-0.000161171,0.002272559,-6.44E-05
-0.059302913,-0.008909229,-0.200312213,3.000446253,-2.200063224,-0.082301431,0.360781278,0.000164206,0.002006488,0.000100592
-0.065298825,0.027142489,-0.200269141,3.000555683,-2.200043613,-0.036668129,0.354464055,0.000464148,0.001604476,0.00022633
-0.066561296,0.061260176,-0.200207665,3.00062424,-2.200010697,0.011594423,0.322436779,0.000722209,0.001106451,0.000282738
